user_id,hotel_cluster,date_time
930012,70,2014-06-11 09:31:08
930183,36,2013-09-04 08:10:35
930193,77,2014-07-22 19:26:44
930376,62,2013-04-23 00:23:22
930782,93,2014-10-26 01:15:40
932201,76,2013-09-04 13:02:08
934086,33,2014-11-26 11:54:49
934255,95,2014-11-07 15:52:57
934998,18,2013-01-07 11:38:31
936269,49,2014-01-12 14:26:39
936466,21,2014-11-01 22:28:43
936965,73,2014-03-23 12:06:13
937314,42,2014-07-20 04:58:08
937758,73,2014-04-28 14:37:45
937758,48,2014-07-11 10:06:35
939309,7,2014-09-24 04:32:16
940552,30,2013-08-22 06:07:12
941130,44,2014-03-21 12:30:12
941130,20,2014-07-31 12:07:08
942262,16,2014-08-18 21:31:14
944017,67,2013-05-03 18:05:38
944534,45,2013-06-29 23:31:30
945777,91,2013-01-27 07:08:05
945777,70,2014-12-12 16:05:42
947089,71,2014-08-17 22:04:22
951426,64,2014-05-07 14:51:26
952436,14,2013-10-05 10:55:25
955706,37,2013-04-16 18:53:00
957908,15,2014-03-16 13:07:16
959538,78,2013-02-27 22:56:49
960161,50,2014-07-08 21:16:58
961457,6,2013-10-08 19:28:30
961463,79,2013-05-08 17:20:49
961463,7,2014-03-28 16:58:44
965050,32,2014-03-25 21:13:48
965946,57,2014-01-21 07:17:02
968535,62,2013-06-29 21:48:16
968535,6,2014-02-11 00:36:05
971411,91,2013-06-05 13:45:29
971411,91,2014-04-07 13:47:24
972979,64,2013-05-30 10:02:10
972979,78,2014-03-28 01:21:03
974281,83,2014-04-02 11:12:06
975738,63,2014-05-31 07:02:02
976034,13,2014-06-09 21:11:03
977954,96,2014-04-28 15:45:14
980528,31,2013-07-12 11:31:27
981482,11,2013-03-29 15:11:00
981628,65,2013-06-21 13:15:29
984629,93,2014-04-30 14:08:00
985661,57,2013-03-14 09:16:30
988335,77,2014-10-13 19:41:22
988819,37,2014-11-30 22:53:08
989653,21,2013-05-14 18:57:40
990045,56,2014-04-01 12:36:21
990529,32,2014-03-20 08:56:01
995891,72,2014-07-17 08:41:08
997341,42,2014-10-19 22:15:40
998029,54,2014-10-14 15:29:05
1000084,6,2014-12-09 07:39:12
1000488,82,2014-07-30 12:20:35
1000677,6,2014-04-02 20:26:01
1005032,1,2014-06-24 15:10:46
1006532,37,2014-12-18 16:17:30
1007282,28,2014-03-07 13:35:10
1007664,95,2014-03-12 19:50:00
1007699,90,2013-08-21 19:41:59
1007872,51,2014-11-05 19:36:04
1008802,46,2014-02-09 08:18:43
1008847,18,2014-03-24 22:00:14
1009643,21,2013-07-20 10:16:17
1009643,45,2014-07-31 17:53:52
1009759,10,2013-11-19 17:07:36
1010624,18,2013-08-01 14:28:25
1010624,15,2014-09-03 16:49:52
1011209,22,2013-11-15 13:04:47
1011273,41,2014-05-15 15:29:58
1012745,13,2014-01-13 09:58:57
1019393,82,2014-10-01 19:22:45
1020352,83,2014-11-02 13:19:49
1020447,97,2014-07-23 07:30:36
1021360,78,2014-08-23 19:46:37
1021567,95,2013-08-29 12:33:30
1021907,4,2014-09-16 20:59:11
1023120,90,2013-03-21 14:35:36
1025234,36,2014-07-01 23:36:01
1026296,69,2013-07-24 16:03:53
1027478,79,2014-01-09 17:03:31
1028165,48,2013-04-08 10:29:11
1028632,97,2014-01-29 12:54:11
1029676,9,2014-06-01 01:43:01
1029676,24,2014-06-17 01:49:10
1029676,21,2014-11-29 00:05:02
1029767,32,2013-07-11 09:52:30
1031197,78,2014-05-07 20:31:55
1031197,62,2014-05-07 20:41:49
1031197,43,2014-05-08 17:57:55
1034307,48,2013-09-10 11:21:31
1036163,4,2014-03-14 18:02:18
1036443,22,2014-09-07 06:22:08
1040947,91,2013-12-21 08:00:04
1042486,50,2014-12-26 19:55:14
1043404,21,2013-04-14 10:29:39
1043404,9,2014-12-01 08:22:52
1043407,51,2014-04-23 06:49:35
1043665,40,2013-09-22 16:41:05
1043890,96,2014-06-09 11:47:55
1046458,41,2014-10-09 14:19:21
1050220,94,2014-10-16 13:58:06
1051063,63,2013-08-27 11:11:27
1051146,3,2014-07-15 17:18:48
1051174,52,2013-07-26 13:57:31
1052948,59,2013-05-24 19:46:07
1054674,39,2014-07-14 15:07:49
1056190,70,2014-03-16 18:12:03
1056413,0,2014-06-10 22:09:42
1056435,46,2013-12-12 12:49:18
1057552,54,2013-11-12 16:53:25
1059602,60,2014-05-27 09:52:32
1061844,14,2013-06-02 17:20:41
1065005,96,2014-07-24 18:08:54
1065887,59,2013-01-27 19:37:52
1065887,36,2013-03-24 20:34:47
1069615,72,2013-09-17 13:43:11
1070774,59,2013-08-07 18:10:26
1070774,42,2013-10-31 14:52:09
1072899,59,2014-10-29 09:12:19
1073346,5,2013-01-11 15:27:45
1074373,93,2014-08-28 18:10:55
1075709,4,2014-06-01 17:55:00
1075928,82,2014-08-30 00:20:34
1077269,6,2013-10-15 18:51:45
1079592,50,2014-03-06 10:24:12
1083621,19,2013-01-31 16:16:33
1084056,93,2014-06-05 13:07:15
1084575,48,2013-03-14 15:45:33
1087342,85,2013-11-01 13:42:35
1088076,96,2014-06-11 08:22:13
1088248,70,2014-08-21 09:08:42
1088248,45,2014-08-21 22:32:03
1090601,4,2014-05-13 09:43:01
1090601,51,2014-11-14 08:30:54
1091941,70,2014-09-27 11:34:41
1092627,47,2013-07-17 22:26:01
1092688,4,2014-02-08 01:58:52
1093457,34,2014-09-09 05:40:03
1096488,45,2014-05-07 10:58:46
1097184,24,2014-05-31 07:54:41
1097453,76,2014-07-18 13:49:24
1099669,95,2013-08-22 19:32:07
1104149,2,2014-08-13 12:34:59
1105135,50,2014-12-21 09:21:22
1109610,77,2014-09-27 14:17:25
1110682,78,2014-03-12 20:55:22
1110682,46,2014-12-28 16:11:45
1110884,6,2014-07-12 09:46:42
1114416,14,2014-10-07 12:08:05
1115223,12,2013-01-19 23:34:50
1115866,7,2014-07-19 09:47:26
1117483,6,2014-01-05 00:17:32
1119021,94,2014-10-23 15:48:51
1120517,16,2014-04-24 10:03:06
1121306,13,2013-04-16 10:38:26
1121995,72,2013-01-16 11:30:21
1122493,45,2014-03-18 22:11:32
1123323,54,2014-07-11 11:29:57
1124180,26,2013-09-10 00:11:53
1125044,41,2014-04-26 12:17:48
1125044,41,2014-06-11 04:51:23
1125195,17,2014-09-29 20:56:12
1127910,78,2013-11-19 03:20:35
1130052,5,2014-09-27 19:52:12
1130112,5,2013-06-20 19:24:38
1130509,48,2013-02-09 12:09:03
1132688,32,2013-03-12 10:35:52
1133267,10,2013-09-30 00:30:28
1133761,84,2013-11-08 13:22:32
1134542,92,2013-01-21 17:24:40
1134542,13,2014-07-30 00:55:30
1135104,91,2014-10-23 20:06:40
1135742,60,2014-08-23 09:21:32
1137333,16,2013-01-11 18:30:22
1137333,89,2013-06-16 14:43:45
1137333,6,2014-06-09 21:09:55
1139564,27,2014-02-05 21:53:02
1141416,70,2014-04-12 14:06:24
1141662,46,2014-09-22 19:15:15
1142521,43,2013-03-06 08:34:55
1142619,15,2014-08-16 19:17:09
1142619,82,2014-08-20 18:36:25
1144432,66,2014-01-29 16:04:02
1146730,47,2014-06-22 12:10:07
1148273,16,2014-07-11 14:49:30
1148273,28,2014-07-20 15:09:28
1149509,96,2014-03-04 19:07:25
1149509,37,2014-07-05 11:30:51
1151151,19,2014-09-24 12:59:28
1151151,91,2014-10-24 15:34:49
1151536,32,2014-10-26 21:12:25
1151933,62,2013-08-09 11:30:17
1154287,57,2013-07-18 22:37:23
1154287,85,2013-10-20 16:52:02
1154316,81,2014-08-21 10:00:33
1154509,50,2013-05-12 08:08:33
1154802,91,2013-09-19 09:17:48
1154802,36,2014-05-19 06:06:43
1156073,91,2014-11-08 10:13:04
1157434,65,2014-08-11 21:45:08
1159283,64,2014-11-30 09:16:51
1160904,28,2014-04-22 10:47:32
1160913,9,2014-03-30 21:30:16
1161348,43,2014-05-16 11:43:33
1161438,83,2013-04-16 15:30:46
1161825,70,2014-09-26 17:14:47
1161845,25,2014-05-02 11:10:42
1163021,81,2013-10-02 19:03:51
1165288,84,2014-05-25 12:15:31
1165380,60,2014-11-12 00:02:15
1166153,51,2013-10-13 20:10:18
1166676,82,2014-11-12 12:19:11
1168606,25,2014-10-26 10:37:11
1169475,61,2013-04-28 15:59:48
1170071,97,2014-03-13 01:35:49
1170213,30,2014-09-27 14:30:51
1170414,56,2014-08-25 13:50:15
1171168,28,2014-12-15 05:19:11
1171646,50,2014-09-15 22:27:12
1171755,6,2013-03-15 11:45:55
1172168,95,2013-01-31 07:11:13
1172607,28,2014-09-16 06:37:42
1173788,97,2013-03-20 00:01:56
1174134,83,2013-10-27 00:33:51
1174892,62,2014-08-15 23:42:49
1174950,81,2013-04-24 21:16:20
1174950,6,2014-10-08 09:44:54
1175327,59,2014-08-21 04:54:19
1175327,91,2014-12-21 11:01:01
1175610,99,2013-02-01 10:25:19
1176184,81,2014-07-15 19:20:54
1176291,58,2014-09-14 18:29:43
1176337,37,2013-03-06 19:34:11
1176488,5,2014-05-03 21:11:28
1177187,12,2013-07-08 14:13:02
1177833,78,2014-10-06 09:45:29
1179618,83,2014-11-24 12:28:12
1180042,62,2014-01-28 18:36:04
1181011,73,2014-09-21 17:53:53
1181021,62,2013-01-17 11:18:59
1181551,81,2014-08-27 00:53:01
1181989,90,2014-01-08 15:41:22
1181989,29,2014-01-08 15:58:12
1181989,14,2014-01-08 16:01:53
1181989,5,2014-01-08 17:25:06
1181989,85,2014-01-08 17:37:15
1181992,46,2013-08-01 00:51:28
1183765,2,2014-12-26 08:34:38
1184545,72,2014-10-21 17:59:21
1184911,94,2014-12-21 09:23:48
1185384,58,2013-08-01 12:26:20
1185946,62,2013-09-15 01:50:46
1187160,29,2013-07-11 00:30:55
1187565,67,2013-12-28 15:35:42
1187565,55,2014-12-15 10:52:46
1188511,44,2013-01-28 08:10:46
1189024,81,2013-11-09 10:48:40
1189583,15,2014-12-03 14:32:49
1191418,4,2014-02-23 12:26:03
1194092,59,2014-01-22 18:24:16
1198476,41,2014-02-12 14:08:43
752,39,2013-11-03 16:17:21
906,25,2014-06-30 21:24:52
1548,2,2014-06-30 11:56:52
2189,39,2014-04-13 14:29:49
2887,2,2013-03-19 14:07:17
2887,18,2013-07-01 09:29:13
2887,90,2013-11-03 09:46:48
2887,94,2014-01-17 12:25:06
4717,91,2013-09-30 08:48:23
4717,43,2013-11-26 07:09:34
4717,42,2013-12-30 20:41:08
5726,41,2014-06-10 15:27:50
5726,91,2014-12-11 13:31:30
6517,98,2013-07-21 08:00:27
6517,5,2013-10-12 12:18:20
10325,62,2013-01-18 23:02:01
10325,61,2013-09-28 13:54:34
10367,32,2013-05-27 02:05:07
10367,4,2014-11-27 07:51:24
10979,0,2014-11-03 03:31:25
11860,64,2013-05-15 13:32:44
12695,45,2014-04-15 13:04:35
13590,70,2013-06-29 11:33:19
14388,46,2014-06-13 21:22:26
14617,26,2013-12-15 07:44:25
14617,97,2014-07-25 09:04:14
14617,97,2014-07-28 08:05:56
17251,68,2014-10-21 07:04:26
19552,14,2014-03-28 22:59:53
20842,90,2014-01-23 23:02:34
22077,37,2014-05-12 15:29:07
22834,62,2014-12-02 13:35:44
23907,68,2014-06-25 10:31:09
26572,79,2014-02-25 16:11:43
28146,19,2014-02-11 12:45:16
28490,99,2013-12-17 06:01:49
28919,13,2014-05-16 17:56:44
30469,36,2014-01-23 07:17:31
30576,39,2014-12-29 19:27:30
31170,15,2014-11-24 06:26:40
33225,1,2013-03-06 15:23:13
33225,16,2013-06-25 09:15:06
34453,13,2013-09-21 10:33:20
35514,58,2013-07-02 21:24:37
36332,79,2014-01-30 08:30:57
37016,97,2014-08-12 02:06:26
39692,54,2013-11-16 09:30:42
39880,41,2013-01-14 13:05:00
42281,85,2013-05-26 08:37:12
43905,21,2014-03-12 20:35:40
44203,95,2014-08-08 12:19:47
45275,56,2014-10-04 13:05:58
45554,21,2014-08-26 18:24:00
45986,99,2014-03-28 18:54:22
46587,6,2014-01-07 18:21:16
48329,28,2014-11-06 17:22:43
49115,1,2014-08-26 18:44:53
50122,9,2014-09-16 09:59:21
50122,82,2014-09-16 11:05:48
51384,55,2014-02-05 13:29:38
51882,62,2014-10-05 23:56:54
52678,1,2013-01-22 01:19:39
52678,29,2013-08-13 16:29:40
54348,96,2014-09-10 07:04:02
54595,90,2013-04-13 23:40:57
57665,39,2014-10-21 06:07:26
58289,45,2013-11-04 17:39:13
58289,58,2014-08-29 19:18:26
59340,17,2014-04-25 02:37:15
63241,38,2014-12-03 22:17:13
64010,48,2013-03-18 23:02:43
66877,41,2013-02-23 17:58:06
69150,0,2014-10-28 20:54:01
69882,48,2014-07-31 22:52:26
71125,56,2013-05-13 19:30:39
71125,69,2013-07-28 10:08:42
71490,54,2014-11-30 13:17:19
71773,56,2013-07-31 09:10:10
72310,40,2014-05-14 10:32:47
72310,37,2014-10-23 11:18:59
74070,50,2014-12-03 12:34:20
74194,94,2014-07-19 21:23:47
74530,50,2013-11-01 13:19:43
75632,47,2013-04-21 10:52:02
75632,32,2014-09-30 17:21:09
77384,62,2014-11-18 10:24:54
77901,15,2014-11-23 03:22:09
78957,21,2014-09-17 20:02:51
79873,55,2014-09-01 12:13:39
80674,88,2014-12-31 04:20:48
81699,55,2013-06-11 08:14:04
81780,39,2014-08-24 09:26:52
83075,91,2014-11-24 13:45:24
83136,1,2013-03-23 06:48:02
84829,99,2013-04-30 06:48:39
85414,61,2014-12-02 19:00:44
85465,76,2014-11-06 10:21:48
85589,3,2014-08-26 14:38:05
87257,27,2013-12-23 13:28:25
90425,29,2014-07-18 07:17:28
94632,48,2014-12-24 16:29:56
100192,42,2013-12-30 07:14:11
104162,28,2014-04-07 17:01:34
105256,25,2013-09-12 09:00:19
107209,6,2013-02-18 05:46:52
107209,48,2013-02-18 06:08:17
108704,51,2014-03-18 15:05:36
108869,99,2014-07-25 06:47:14
110361,0,2013-07-06 16:32:13
111364,95,2014-12-18 19:15:31
112420,9,2014-03-12 19:29:25
113097,48,2014-05-06 16:39:08
117474,82,2013-09-26 18:15:33
118513,2,2014-03-15 20:45:05
124263,32,2014-12-12 18:15:34
125111,86,2013-08-28 14:07:36
127273,72,2014-09-12 11:35:18
128453,21,2013-03-18 20:18:31
130806,79,2014-04-15 10:27:10
131789,15,2014-12-26 20:47:58
133061,82,2014-07-18 10:59:40
135577,87,2014-02-18 08:47:42
143821,85,2013-05-10 01:51:33
144224,72,2013-07-02 12:00:17
145853,25,2014-10-12 15:13:44
149539,22,2013-08-09 07:39:13
153067,55,2013-02-09 15:34:55
153132,3,2013-07-16 08:45:46
153132,82,2014-11-25 09:23:48
153487,16,2013-08-15 19:07:19
153663,17,2013-10-22 00:11:41
153663,4,2014-06-21 17:00:38
154080,90,2014-12-25 06:30:47
154153,82,2014-10-01 03:07:03
154641,28,2013-09-19 08:09:49
155005,68,2013-06-24 11:40:39
158295,69,2013-10-08 07:07:24
159372,91,2014-02-25 13:45:14
159559,64,2013-06-04 16:17:25
160033,28,2014-05-03 16:32:36
160431,13,2013-11-05 11:51:43
160431,83,2014-08-30 15:39:31
162143,9,2013-05-10 08:35:24
163425,2,2013-07-06 13:46:31
166709,59,2013-09-18 23:36:46
168225,65,2014-11-25 11:45:29
168732,16,2013-10-16 07:32:53
169973,48,2013-02-22 16:53:42
169973,40,2014-07-30 14:25:46
169973,91,2014-08-22 14:30:25
169973,40,2014-09-14 18:22:31
170926,28,2013-11-27 14:17:47
173633,33,2013-11-19 10:01:17
175220,26,2014-06-11 21:15:49
178111,66,2013-01-29 11:10:30
178134,50,2013-10-22 18:17:47
181115,90,2013-03-07 18:20:43
183052,24,2013-12-10 19:21:41
183227,76,2013-03-08 06:15:59
183947,13,2014-07-22 18:13:09
184232,89,2013-08-26 12:03:15
184232,7,2014-10-17 06:03:06
188412,59,2013-10-18 17:51:16
188412,81,2014-08-04 19:05:38
188412,2,2014-12-11 09:22:45
192333,72,2014-01-15 19:28:06
192886,42,2013-12-01 18:23:57
194032,0,2013-11-01 08:37:43
196724,78,2014-09-11 06:11:10
197449,78,2013-09-10 01:24:58
197604,51,2014-09-16 14:06:22
199003,16,2013-10-20 19:25:04
199066,13,2014-12-10 07:04:57
201414,11,2014-06-27 05:15:19
201501,5,2014-11-07 19:56:04
203362,51,2013-11-22 19:35:58
204024,91,2014-11-01 09:24:36
207140,82,2013-05-10 11:58:17
207140,95,2013-10-30 12:03:12
207140,46,2013-11-11 13:53:23
210192,46,2014-07-19 11:30:37
212713,40,2013-08-07 11:05:07
213280,92,2014-02-22 14:22:32
213820,35,2013-12-10 15:59:45
213824,41,2014-02-02 17:49:17
214239,99,2013-09-16 20:03:51
214239,38,2014-10-31 13:54:59
215189,65,2013-11-16 10:10:39
216422,5,2014-10-01 18:04:30
216962,13,2014-12-01 09:52:52
217771,13,2014-02-05 17:58:32
217771,46,2014-04-28 18:12:13
218728,72,2013-03-09 22:22:47
219258,76,2014-09-16 20:00:31
219491,81,2013-05-20 11:41:43
219491,78,2013-07-05 10:02:34
219491,81,2014-01-21 17:28:17
219566,99,2014-12-05 13:12:30
220840,70,2014-11-20 14:11:53
221754,80,2013-10-24 01:47:58
223052,38,2014-09-15 15:12:33
223052,82,2014-09-15 15:42:47
223052,64,2014-12-18 10:23:11
223129,82,2013-06-25 23:23:18
223633,85,2013-08-16 18:05:13
223930,72,2013-12-29 23:50:14
224797,5,2013-11-14 14:41:10
224797,5,2014-04-26 02:07:51
224845,46,2013-04-09 13:17:50
225132,9,2014-07-08 21:33:54
225182,97,2013-09-18 11:01:37
225812,64,2013-03-14 20:56:41
228808,40,2014-11-03 13:32:59
229690,55,2014-06-15 13:29:35
229796,95,2014-01-24 20:45:49
231005,16,2014-11-11 10:59:36
232474,41,2014-06-12 13:59:07
232812,98,2013-11-20 18:36:34
236921,89,2014-06-23 17:05:16
238704,46,2014-12-15 15:28:20
241138,49,2014-09-07 20:13:41
241850,12,2014-11-10 21:34:29
242815,1,2013-01-25 13:22:41
242869,68,2014-05-07 12:44:11
242919,15,2013-08-27 17:35:38
242943,29,2013-04-12 10:31:29
242943,46,2013-11-21 12:38:38
243742,5,2014-12-31 06:33:33
243895,34,2014-12-22 11:14:53
245494,28,2014-08-01 12:07:52
245730,23,2014-05-30 15:21:54
246397,99,2013-01-27 20:56:33
248477,9,2013-04-15 17:37:30
249912,91,2014-07-20 09:26:12
250101,16,2014-08-19 15:58:03
250144,13,2014-12-26 15:57:23
251475,6,2014-05-17 07:52:34
252090,43,2014-06-26 17:36:20
254900,15,2014-09-13 21:29:24
255545,42,2014-10-29 09:15:57
255545,42,2014-10-30 17:20:25
255649,98,2014-06-08 09:05:25
257417,13,2013-12-14 07:50:14
261850,5,2014-08-20 11:44:26
261850,12,2014-11-04 16:17:45
261850,12,2014-12-03 10:58:39
262217,78,2014-08-29 15:41:42
262658,69,2013-01-08 13:00:34
264684,70,2014-05-20 13:56:23
264786,18,2014-08-03 10:48:28
265787,16,2014-05-18 13:32:49
266014,93,2014-05-12 16:17:20
268880,18,2013-01-23 11:05:38
273847,62,2013-02-02 21:39:36
274426,82,2013-08-28 22:58:14
274928,62,2014-11-25 11:53:21
275586,32,2014-10-05 09:55:16
276313,29,2014-07-06 10:11:39
278688,70,2014-07-03 14:16:00
279088,87,2014-08-11 09:13:24
279652,77,2014-08-27 20:03:01
279976,98,2014-01-27 07:58:48
283422,78,2014-03-18 16:04:25
284682,85,2014-12-12 09:58:23
286584,33,2014-11-14 07:06:25
287539,82,2014-07-12 10:18:18
287789,34,2014-10-25 09:14:29
288401,10,2014-11-14 13:45:14
288906,99,2013-04-04 22:54:02
289266,16,2014-02-20 16:15:28
289786,18,2014-03-23 14:41:13
289816,55,2013-05-03 03:21:54
289919,47,2013-08-26 16:13:46
289919,7,2013-11-04 14:23:14
289919,16,2013-11-12 16:09:31
292173,37,2014-06-13 12:31:46
292749,98,2014-06-04 20:45:59
294707,18,2013-02-08 19:22:12
294925,46,2013-03-03 17:38:17
296340,91,2014-11-27 21:09:18
297247,59,2014-08-07 12:49:56
297285,65,2014-04-27 16:16:43
298017,32,2014-05-21 10:05:14
298092,48,2013-11-09 08:45:36
298287,72,2013-04-03 21:03:35
298528,98,2014-05-06 13:29:26
299006,62,2014-06-18 08:54:00
299635,12,2014-07-03 21:30:50
303408,38,2014-06-07 23:33:06
304776,91,2014-08-31 22:18:58
305654,28,2014-02-20 13:33:26
310239,42,2014-07-04 14:27:19
311462,54,2014-08-23 18:19:13
314371,29,2013-01-07 17:16:48
314559,48,2014-08-24 18:39:16
314758,2,2013-09-22 18:08:46
314933,24,2014-03-14 14:00:19
315347,16,2014-05-12 10:50:46
316277,79,2014-04-04 13:15:50
316409,25,2014-06-15 20:02:38
316425,28,2014-08-06 16:31:48
317171,45,2014-10-19 09:15:57
318050,21,2014-09-01 14:40:39
319245,39,2013-09-10 20:43:51
319245,14,2013-11-19 05:44:16
323523,89,2014-02-22 13:30:53
324869,68,2014-08-09 20:48:51
325564,4,2014-08-04 20:03:34
327548,98,2014-01-23 22:52:54
327761,5,2013-01-19 15:35:37
327811,51,2013-09-14 11:57:07
328288,61,2014-04-08 13:25:11
329418,97,2014-08-13 14:44:39
329434,13,2013-11-17 19:19:08
330713,17,2014-01-17 15:14:04
332283,59,2013-08-17 14:24:21
332284,58,2014-09-21 08:36:21
332584,43,2013-06-01 10:01:54
333921,82,2013-06-25 18:54:21
335266,57,2014-12-16 04:15:24
335266,61,2014-12-18 08:24:20
335790,81,2014-09-05 16:41:56
336315,69,2014-07-22 09:17:42
337269,13,2013-05-20 12:25:04
339401,4,2013-01-15 17:36:22
341749,18,2014-09-04 18:32:22
346845,37,2014-09-20 12:47:33
346855,9,2014-09-04 07:57:49
348293,55,2013-02-15 21:11:01
348987,1,2013-01-13 22:41:33
349726,24,2013-06-18 00:18:51
351583,1,2014-11-23 09:29:34
352190,18,2013-05-01 13:31:43
353081,26,2014-07-17 22:31:31
353157,48,2014-07-18 07:49:32
355137,48,2014-01-13 09:29:53
357475,52,2014-08-20 06:38:13
358483,91,2014-09-19 15:57:15
360828,21,2013-10-21 07:09:35
360828,70,2014-01-08 12:54:42
360828,18,2014-01-13 19:55:39
365505,10,2013-04-29 02:18:20
365505,34,2013-07-07 09:54:26
366112,94,2013-01-08 05:31:13
366228,40,2014-05-31 06:14:21
366783,36,2014-09-18 18:28:41
366797,63,2014-08-20 06:05:25
366797,6,2014-11-27 08:50:10
368895,46,2013-10-14 12:12:00
370336,54,2014-01-26 20:27:30
370762,46,2014-01-05 11:22:29
370941,55,2014-04-26 13:43:35
371225,16,2013-01-25 06:35:24
371274,83,2014-06-23 13:09:13
373764,93,2013-08-14 17:52:11
375440,47,2013-06-10 07:36:38
376458,16,2013-08-05 12:32:46
378816,34,2014-07-26 12:23:22
383964,9,2014-03-12 14:31:34
384221,20,2013-02-10 21:32:33
386073,48,2013-10-28 13:02:13
386626,76,2013-01-17 10:38:53
387502,21,2014-02-20 10:20:53
388239,15,2013-08-03 11:44:55
388346,58,2014-09-03 05:38:53
388467,32,2014-01-13 06:03:20
390601,49,2013-01-28 22:50:44
392285,32,2014-03-24 13:08:01
393554,58,2013-06-11 07:29:31
393554,38,2014-10-29 04:12:18
395076,21,2014-12-25 17:36:04
396509,65,2013-09-21 05:53:03
400806,21,2014-12-04 21:51:10
403275,39,2014-03-03 08:14:42
404606,81,2014-09-11 21:46:05
404943,16,2014-07-11 14:39:09
406369,96,2014-02-13 19:27:17
406863,50,2013-03-09 12:45:34
407129,97,2013-05-31 12:59:54
407411,46,2013-05-02 13:28:30
412009,90,2014-04-25 12:56:39
418622,80,2014-07-28 10:42:08
418803,99,2014-08-29 07:19:00
419550,41,2013-06-04 17:40:58
419825,18,2014-12-18 23:39:02
419911,33,2014-07-10 13:07:22
419919,73,2014-11-07 12:23:28
422009,30,2013-12-08 19:27:43
422951,46,2014-05-06 09:20:46
423647,71,2014-09-21 20:53:50
425657,55,2013-02-01 13:53:00
429775,64,2014-10-25 16:32:40
436945,95,2014-08-18 12:00:02
438518,58,2013-07-19 14:38:38
439050,77,2013-09-25 08:37:13
439233,79,2013-03-27 21:15:33
440052,50,2014-08-24 14:16:44
443034,21,2014-09-17 21:34:31
443440,98,2014-11-28 13:36:49
448085,14,2014-08-05 16:09:21
448085,51,2014-12-02 19:03:33
448603,82,2014-09-24 22:57:40
449031,56,2013-12-20 11:15:14
449614,90,2014-05-19 14:36:59
449796,5,2014-10-06 08:25:23
451183,39,2014-11-07 00:37:11
452882,62,2013-02-20 16:49:20
453053,36,2014-11-23 22:24:02
453720,47,2014-10-22 13:20:58
457545,70,2014-08-16 20:02:18
458585,25,2014-07-01 13:33:08
458938,6,2014-12-08 08:39:31
458938,72,2014-12-30 11:35:06
459198,42,2013-01-28 17:24:42
459198,48,2013-08-15 05:21:08
459198,39,2014-09-17 08:27:21
460503,7,2014-03-30 08:16:42
461047,61,2014-08-22 20:07:20
461443,94,2014-06-18 16:57:53
462764,57,2014-09-13 15:54:23
463359,50,2014-05-07 10:55:48
464020,51,2014-07-27 00:09:41
464795,30,2014-02-06 12:35:12
464795,42,2014-09-13 06:41:01
464896,16,2014-11-16 08:31:51
464995,77,2014-10-15 12:16:19
466431,64,2014-11-27 18:31:30
472440,30,2014-07-24 14:36:38
473876,12,2014-03-25 10:45:55
476652,68,2014-05-20 07:08:49
477519,6,2014-10-14 13:00:34
477766,37,2014-06-21 08:56:03
478911,45,2013-01-20 06:42:19
483386,72,2014-07-03 17:18:33
484052,91,2014-01-27 20:36:02
484286,91,2014-07-25 19:15:30
484866,16,2014-07-29 17:36:13
485178,58,2013-08-20 13:53:25
489942,60,2013-05-11 09:11:15
490418,16,2014-08-17 09:26:48
492723,7,2014-01-08 15:14:04
492723,32,2014-03-04 13:18:47
492734,63,2014-11-26 13:17:29
493098,41,2013-05-07 14:35:10
494009,63,2014-12-20 12:18:09
494362,10,2014-11-12 10:23:27
494379,16,2014-01-07 18:51:23
494509,36,2014-12-18 16:11:23
496374,28,2013-08-17 09:41:16
497701,38,2014-12-26 15:10:40
500225,68,2013-06-18 23:26:38
500599,97,2014-03-01 09:50:52
501483,18,2014-10-29 11:46:43
501599,45,2014-04-12 10:16:34
503563,99,2014-06-01 17:21:45
503978,7,2014-10-29 14:04:40
504346,67,2014-06-22 02:05:52
504875,39,2014-12-04 13:58:16
506593,14,2013-03-09 18:28:06
506593,76,2014-04-09 14:27:05
506593,50,2014-06-29 17:23:10
508247,82,2013-10-12 16:32:58
508368,91,2013-12-23 07:16:41
508744,7,2014-06-23 18:06:40
514370,42,2014-03-20 13:00:08
514511,74,2014-06-04 18:31:55
515114,95,2014-10-20 12:44:19
515114,42,2014-10-30 14:53:26
515719,66,2014-09-27 20:38:14
516225,46,2013-09-18 16:47:01
516225,46,2013-09-18 16:59:38
521899,42,2013-07-07 07:13:03
523151,1,2013-02-23 11:52:21
523151,54,2014-03-09 09:21:57
523151,33,2014-03-17 17:11:46
523512,72,2014-07-21 16:24:30
523693,83,2014-09-14 17:16:31
524521,91,2014-12-20 07:56:33
524762,7,2013-01-27 11:07:33
524762,18,2013-06-07 14:45:44
524834,55,2013-03-25 21:17:40
525433,58,2014-08-06 08:17:20
525774,4,2014-08-15 17:45:19
527211,54,2014-07-24 10:04:43
532838,72,2014-09-26 12:27:44
533418,83,2014-05-03 15:49:45
533418,82,2014-09-10 19:50:35
536956,33,2013-06-09 21:11:30
538980,99,2013-10-18 20:04:48
538980,46,2013-10-22 04:47:49
539183,52,2013-06-11 08:17:53
541290,76,2014-04-01 23:10:33
543562,59,2014-12-31 05:49:36
544548,59,2013-12-12 18:38:51
544851,20,2014-07-18 06:44:54
545125,39,2013-03-18 10:20:29
